cardFull;artist;scarcity;serial;priceETH;priceEUR;date
lycos-season-1-common;Lycos;Common;2495;0,002;2,345;03/11/2022 13:02:14
di-meh-season-1-common;Di-Meh;Common;2333;0,002;2,439;03/11/2022 10:44:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2286;0,004;5,159;02/11/2022 22:15:13
winnterzuko-season-1-common;Winnterzuko;Common;2450;0,004;4,806;02/11/2022 21:11:14
slimka-season-1-common;Slimka;Common;2428;0,002;1,759;02/11/2022 14:35:13
le-reglement-season-1-common;Le Règlement;Common;2324;0,005;5,452;02/11/2022 11:52:16
livai-season-1-common;Livaï;Common;2420;0,002;2,345;01/11/2022 20:36:14
jeanjass-season-1-common;JeanJass;Common;2433;0,004;4,69;01/11/2022 18:54:15
sheldon-season-1-common;Sheldon;Common;2450;0,002;2,11;31/10/2022 23:54:14
thahomey-season-1-common;thaHomey;Common;2413;0,002;1,759;31/10/2022 19:46:14
benjamin-epps-season-1-common;Benjamin Epps;Common;2317;0,003;2,931;31/10/2022 17:06:11
sheldon-season-1-common;Sheldon;Common;2484;0,002;2,345;31/10/2022 17:06:11
flem-season-1-common;Flem;Common;2456;0,004;4,104;31/10/2022 16:54:14
caballero-season-1-common;Caballero;Common;2420;0,004;5,264;31/10/2022 16:06:15
jewel-usain-season-1-common;Jewel Usain;Common;2412;0,002;2,228;31/10/2022 13:38:14
skuna-season-1-common;Skuna;Common;2437;0,002;2,579;31/10/2022 13:04:15
skuna-season-1-common;Skuna;Common;2417;0,002;1,759;31/10/2022 12:29:14
spider-zed-season-1-common;Spider Zed;Common;2375;0,002;2,345;31/10/2022 01:54:14
skuna-season-1-common;Skuna;Common;2460;0,002;2,345;30/10/2022 22:42:13
jwles-season-1-common;Jwles;Common;2420;0,001;0,821;30/10/2022 22:19:14
jwles-season-1-common;Jwles;Common;2275;0,001;1,208;30/10/2022 22:07:15
jewel-usain-season-1-common;Jewel Usain;Common;2354;0,002;2,228;30/10/2022 19:51:14
le-reglement-season-1-common;Le Règlement;Common;2318;0,005;5,487;30/10/2022 17:34:14
caballero-season-1-common;Caballero;Common;2352;0,004;4,69;30/10/2022 17:22:17
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2312;0,005;5,745;30/10/2022 16:04:16
zinee-season-1-common;Zinée;Common;2437;0,004;4,338;30/10/2022 15:53:13
moji-x-sboy-season-1-common;Moji x Sboy;Common;2466;0,003;3,166;29/10/2022 14:31:14
sheldon-season-1-common;Sheldon;Common;2438;0,002;2,486;29/10/2022 14:20:15
caballero-season-1-common;Caballero;Common;2416;0,004;5,147;28/10/2022 18:24:17
deen-burbigo-season-1-common;Deen Burbigo;Common;2386;0,005;5,979;28/10/2022 08:22:20
lycos-season-1-common;Lycos;Common;2382;0,002;2,345;26/10/2022 21:36:14
skuna-season-1-common;Skuna;Common;2378;0,002;2,345;26/10/2022 18:06:15
caballero-season-1-common;Caballero;Common;2313;0,003;3,517;25/10/2022 21:39:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2423;0,005;5,51;25/10/2022 20:05:14
jeanjass-season-1-common;JeanJass;Common;2345;0,004;5,159;25/10/2022 15:28:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2428;0,005;5,276;25/10/2022 13:11:13
flem-season-1-common;Flem;Common;2476;0,003;2,931;25/10/2022 09:02:14
moji-x-sboy-season-1-common;Moji x Sboy;Common;2446;0,002;2,427;25/10/2022 06:49:14
jwles-season-1-common;Jwles;Common;2335;0,001;1,712;24/10/2022 23:29:14
lycos-season-1-common;Lycos;Common;2358;0,002;1,876;24/10/2022 15:22:14
winnterzuko-season-1-common;Winnterzuko;Common;2492;0,004;5,159;24/10/2022 11:02:14
thahomey-season-1-common;thaHomey;Common;2301;0,002;2,579;23/10/2022 19:18:13
jwles-season-1-common;Jwles;Common;2399;0,002;1,993;23/10/2022 02:01:14
lycos-season-1-common;Lycos;Common;2436;0,002;1,993;22/10/2022 13:00:14
mahdi-ba-season-1-common;Mahdi Ba;Common;2398;0,002;2,697;21/10/2022 18:43:13
livai-season-1-common;Livaï;Common;2380;0,002;2,228;21/10/2022 18:09:13
youv-dee-season-1-common;Youv Dee;Common;2446;0,003;3,166;21/10/2022 16:24:14
skuna-season-1-common;Skuna;Common;2309;0,002;2,11;21/10/2022 15:21:14
skuna-season-1-common;Skuna;Common;2492;0,002;1,993;21/10/2022 11:10:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2457;0,005;5,628;20/10/2022 16:38:14
so-la-lune-season-1-common;So La Lune;Common;2408;0,005;5,85;20/10/2022 16:35:13
winnterzuko-season-1-common;Winnterzuko;Common;2289;0,004;5,159;20/10/2022 12:47:14
jwles-season-1-common;Jwles;Common;2426;0,002;1,759;20/10/2022 11:18:14
8ruki-season-1-common;8ruki;Common;2303;0,002;2,579;20/10/2022 09:34:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2306;0,005;5,85;19/10/2022 20:54:13
mahdi-ba-season-1-common;Mahdi Ba;Common;2464;0,003;3,517;19/10/2022 15:30:14
lycos-season-1-common;Lycos;Common;2487;0,002;2,11;19/10/2022 14:27:13
winnterzuko-season-1-common;Winnterzuko;Common;2473;0,005;5,862;19/10/2022 13:52:14
zinee-season-1-common;Zinée;Common;2469;0,004;5,264;19/10/2022 00:32:13
rowjay-season-1-common;Rowjay;Common;2307;0,002;1,981;19/10/2022 00:28:13
livai-season-1-common;Livaï;Common;2425;0,002;2,579;18/10/2022 14:22:14
so-la-lune-season-1-common;So La Lune;Common;2413;0,004;4,338;18/10/2022 13:40:13
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2382;0,005;5,804;18/10/2022 13:11:14
winnterzuko-season-1-common;Winnterzuko;Common;2454;0,005;5,862;18/10/2022 13:08:13
thahomey-season-1-common;thaHomey;Common;2261;0,002;2,708;18/10/2022 11:02:13
le-reglement-season-1-common;Le Règlement;Common;2420;0,006;7,152;18/10/2022 09:36:13
benjamin-epps-season-1-common;Benjamin Epps;Common;2348;0,002;2,814;18/10/2022 06:45:14
benjamin-epps-season-1-common;Benjamin Epps;Common;2347;0,002;2,814;18/10/2022 00:15:13
zinee-season-1-common;Zinée;Common;2476;0,004;4,104;17/10/2022 14:43:14
winnterzuko-season-1-common;Winnterzuko;Common;2442;0,006;6,566;17/10/2022 10:12:13
youv-dee-season-1-common;Youv Dee;Common;2290;0,003;3,517;17/10/2022 00:27:13
jeanjass-season-1-common;JeanJass;Common;2418;0,004;4,69;16/10/2022 23:09:13
azur-season-1-common;Azur;Common;2382;0,002;2,345;16/10/2022 18:04:14
flem-season-1-common;Flem;Common;2409;0,003;3,13;16/10/2022 17:54:13
thahomey-season-1-common;thaHomey;Common;2392;0,002;2,814;16/10/2022 17:36:14
jwles-season-1-common;Jwles;Common;2408;0,002;1,776;16/10/2022 15:28:15
jewel-usain-season-1-common;Jewel Usain;Common;2400;0,002;2,222;16/10/2022 15:27:15
di-meh-season-1-common;Di-Meh;Common;2422;0,002;2,667;16/10/2022 13:16:14
azur-season-1-common;Azur;Common;2382;0,002;2,345;16/10/2022 13:02:13
thahomey-season-1-common;thaHomey;Common;2458;0,002;2,802;16/10/2022 12:55:14
caballero-season-1-common;Caballero;Common;2480;0,005;5,862;16/10/2022 12:55:13
jwles-season-1-common;Jwles;Common;2404;0,002;1,876;16/10/2022 12:42:13
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2407;0,005;6,202;16/10/2022 12:00:13
jeanjass-season-1-common;JeanJass;Common;2493;0,005;6,097;16/10/2022 02:28:13
zinee-season-1-common;Zinée;Common;2367;0,004;4,104;15/10/2022 21:25:14
di-meh-season-1-common;Di-Meh;Common;2406;0,002;2,814;15/10/2022 21:21:13
jeanjass-season-1-common;JeanJass;Common;2430;0,005;5,862;15/10/2022 21:07:13
rowjay-season-1-common;Rowjay;Common;2394;0,001;1,407;15/10/2022 20:08:13
so-la-lune-season-1-common;So La Lune;Common;2384;0,005;6,097;15/10/2022 19:09:13
lycos-season-1-common;Lycos;Common;2467;0,002;2,345;15/10/2022 19:01:13
so-la-lune-season-1-common;So La Lune;Common;2391;0,005;5,51;15/10/2022 19:00:14
so-la-lune-season-1-common;So La Lune;Common;2366;0,005;5,51;15/10/2022 18:53:13
8ruki-season-1-common;8ruki;Common;2368;0,003;3,283;15/10/2022 18:43:14
jmks-season-1-common;JMK$;Common;2430;0,002;2,579;15/10/2022 16:35:13
flem-season-1-common;Flem;Common;2411;0,003;3,283;15/10/2022 16:32:13
skuna-season-1-common;Skuna;Common;2361;0,002;2,263;15/10/2022 16:22:14
youv-dee-season-1-common;Youv Dee;Common;2402;0,004;4,338;15/10/2022 14:14:13
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2469;0,004;4,69;15/10/2022 09:26:13
so-la-lune-season-1-common;So La Lune;Common;2412;0,005;5,37;14/10/2022 23:52:13
winnterzuko-season-1-common;Winnterzuko;Common;2469;0,004;4,69;14/10/2022 22:42:14
spider-zed-season-1-common;Spider Zed;Common;2422;0,003;3,623;14/10/2022 18:40:13
jewel-usain-season-1-common;Jewel Usain;Common;2455;0,003;3,037;14/10/2022 17:20:16
flem-season-1-common;Flem;Common;2482;0,003;3,869;14/10/2022 16:51:14
8ruki-season-1-common;8ruki;Common;2454;0,003;3,048;14/10/2022 13:53:14
winnterzuko-season-1-common;Winnterzuko;Common;2297;0,007;8,207;14/10/2022 13:48:13
sheldon-season-1-common;Sheldon;Common;2423;0,002;2,814;14/10/2022 01:29:13
winnterzuko-season-1-common;Winnterzuko;Common;2417;0,007;8,207;13/10/2022 20:07:14
8ruki-season-1-common;8ruki;Common;2467;0,003;3,283;13/10/2022 13:44:14
jwles-season-1-common;Jwles;Common;2473;0,002;1,993;13/10/2022 13:08:14
azur-season-1-common;Azur;Common;2458;0,002;2,79;13/10/2022 12:06:14
di-meh-season-1-common;Di-Meh;Common;2484;0,002;2,579;12/10/2022 22:07:14
slimka-season-1-common;Slimka;Common;2484;0,002;2,579;12/10/2022 20:29:13
sheldon-season-1-common;Sheldon;Common;2319;0,003;3,13;12/10/2022 18:15:14
di-meh-season-1-common;Di-Meh;Common;2497;0,002;2,462;12/10/2022 16:49:14
jwles-season-1-common;Jwles;Common;2444;0,002;2,345;12/10/2022 14:22:13
caballero-season-1-common;Caballero;Common;2385;0,005;5,335;12/10/2022 11:42:13
deen-burbigo-season-1-common;Deen Burbigo;Common;2373;0,005;5,862;12/10/2022 11:36:13
azur-season-1-common;Azur;Common;2430;0,002;2,752;12/10/2022 11:11:14
deen-burbigo-season-1-common;Deen Burbigo;Common;2448;0,007;8,559;12/10/2022 09:49:13
deen-burbigo-season-1-common;Deen Burbigo;Common;2436;0,007;8,324;12/10/2022 02:08:13
winnterzuko-season-1-common;Winnterzuko;Common;2452;0,007;7,973;12/10/2022 02:06:14
so-la-lune-season-1-common;So La Lune;Common;2437;0,005;5,276;12/10/2022 02:00:13
mahdi-ba-season-1-common;Mahdi Ba;Common;2431;0,004;5,006;12/10/2022 01:58:14
zinee-season-1-common;Zinée;Common;2258;0,003;3,986;12/10/2022 01:53:14
benjamin-epps-season-1-common;Benjamin Epps;Common;2496;0,003;3,869;12/10/2022 01:50:14
flem-season-1-common;Flem;Common;2353;0,003;3,635;12/10/2022 01:45:13
8ruki-season-1-common;8ruki;Common;2464;0,003;3,283;12/10/2022 01:41:13
di-meh-season-1-common;Di-Meh;Common;2465;0,002;2,345;12/10/2022 01:38:14
winnterzuko-season-1-common;Winnterzuko;Common;2401;0,007;7,855;11/10/2022 21:12:15
jwles-season-1-common;Jwles;Common;2459;0,002;1,759;11/10/2022 21:12:14
youv-dee-season-1-common;Youv Dee;Common;2384;0,004;4,69;11/10/2022 19:31:14
youv-dee-season-1-common;Youv Dee;Common;2456;0,004;4,69;11/10/2022 19:31:14
mahdi-ba-season-1-common;Mahdi Ba;Common;2305;0,004;5,006;11/10/2022 19:30:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2416;0,005;6,097;11/10/2022 18:29:13
moji-x-sboy-season-1-common;Moji x Sboy;Common;2417;0,003;3,517;11/10/2022 18:20:14
deen-burbigo-season-1-common;Deen Burbigo;Common;2292;0,007;8,324;11/10/2022 16:58:14
so-la-lune-season-1-common;So La Lune;Common;2371;0,004;4,408;11/10/2022 16:46:14
di-meh-season-1-common;Di-Meh;Common;2407;0,002;1,759;11/10/2022 14:56:14
youv-dee-season-1-common;Youv Dee;Common;2349;0,004;4,514;11/10/2022 13:42:13
benjamin-epps-season-1-common;Benjamin Epps;Common;2252;0,003;3,517;11/10/2022 11:40:13
moji-x-sboy-season-1-common;Moji x Sboy;Common;2417;0,003;3,4;11/10/2022 01:23:13
benjamin-epps-season-1-common;Benjamin Epps;Common;2477;0,003;3,752;10/10/2022 20:19:14
livai-season-1-common;Livaï;Common;2434;0,003;3,506;10/10/2022 19:19:14
jwles-season-1-common;Jwles;Common;2451;0,002;2,345;10/10/2022 18:22:14
zinee-season-1-common;Zinée;Common;2316;0,003;2,931;10/10/2022 12:44:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2362;0,007;7,738;10/10/2022 11:54:13
caballero-season-1-common;Caballero;Common;2500;0,006;7,386;10/10/2022 10:09:14
zinee-season-1-common;Zinée;Common;2317;0,003;3,517;09/10/2022 16:46:14
thahomey-season-1-common;thaHomey;Common;2402;0,002;2,79;09/10/2022 14:23:14
livai-season-1-common;Livaï;Common;2471;0,002;2,563;09/10/2022 14:14:13
so-la-lune-season-1-common;So La Lune;Common;2392;0,005;5,37;09/10/2022 14:09:14
jewel-usain-season-1-common;Jewel Usain;Common;2488;0,002;2,697;09/10/2022 14:00:13
le-reglement-season-1-common;Le Règlement;Common;2456;0,007;7,621;09/10/2022 12:16:13
spider-zed-season-1-common;Spider Zed;Common;2469;0,003;3,623;09/10/2022 01:02:13
so-la-lune-season-1-common;So La Lune;Common;2387;0,005;5,369;08/10/2022 18:38:15
jeanjass-season-1-common;JeanJass;Common;2461;0,004;4,924;08/10/2022 18:05:14
deen-burbigo-season-1-common;Deen Burbigo;Common;2292;0,005;6,015;08/10/2022 14:27:14
le-reglement-season-1-common;Le Règlement;Common;2360;0,006;7,609;08/10/2022 14:07:14
youv-dee-season-1-common;Youv Dee;Common;2259;0,004;4,104;08/10/2022 14:04:14
so-la-lune-season-1-common;So La Lune;Common;2462;0,005;5,276;08/10/2022 11:04:14
jeanjass-season-1-common;JeanJass;Common;2472;0,004;4,807;08/10/2022 10:03:14
jewel-usain-season-1-common;Jewel Usain;Common;2438;0,002;2,814;08/10/2022 09:12:14
jeanjass-season-1-common;JeanJass;Common;2486;0,004;4,279;08/10/2022 05:11:14
livai-season-1-common;Livaï;Common;2326;0,002;2,345;07/10/2022 21:59:14
zinee-season-1-common;Zinée;Common;2320;0,003;3,341;07/10/2022 21:46:13
mahdi-ba-season-1-common;Mahdi Ba;Common;2410;0,004;5,077;07/10/2022 21:12:14
thahomey-season-1-common;thaHomey;Common;2444;0,002;2,802;07/10/2022 20:31:14
jewel-usain-season-1-common;Jewel Usain;Common;2444;0,002;2,695;07/10/2022 20:00:14
jeanjass-season-1-common;JeanJass;Common;2412;0,004;4,69;07/10/2022 15:41:17
jeanjass-season-1-common;JeanJass;Common;2303;0,003;3,386;07/10/2022 13:04:15
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2477;0,006;7,504;07/10/2022 08:17:15
lycos-season-1-common;Lycos;Common;2461;0,003;2,931;07/10/2022 02:15:20
deen-burbigo-season-1-common;Deen Burbigo;Common;2372;0,006;7,386;07/10/2022 02:15:16
le-reglement-season-1-common;Le Règlement;Common;2473;0,006;6,917;07/10/2022 02:15:15
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2384;0,007;7,82;07/10/2022 00:15:17
8ruki-season-1-common;8ruki;Common;2490;0,002;2,345;07/10/2022 00:15:16
so-la-lune-season-1-common;So La Lune;Common;2333;0,004;4,69;06/10/2022 22:25:20
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2338;0,006;6,917;06/10/2022 21:38:14
winnterzuko-season-1-common;Winnterzuko;Common;2339;0,007;7,973;06/10/2022 20:59:19
caballero-season-1-common;Caballero;Common;2373;0,006;7,035;06/10/2022 20:17:18
so-la-lune-season-1-common;So La Lune;Common;2401;0,005;5,335;06/10/2022 20:17:18
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2409;0,006;6,906;06/10/2022 20:17:18
jewel-usain-season-1-common;Jewel Usain;Common;2399;0,002;2,697;06/10/2022 20:17:16
benjamin-epps-season-1-common;Benjamin Epps;Common;2428;0,003;3,517;06/10/2022 20:17:15
jwles-season-1-common;Jwles;Common;2450;0,001;1,641;06/10/2022 19:07:16
winnterzuko-season-1-common;Winnterzuko;Common;2488;0,007;7,949;06/10/2022 17:25:15
moji-x-sboy-season-1-common;Moji x Sboy;Common;2359;0,003;3,517;06/10/2022 17:25:14
slimka-season-1-common;Slimka;Common;2488;0,003;2,931;06/10/2022 16:48:15
spider-zed-season-1-common;Spider Zed;Common;2482;0,003;3,166;06/10/2022 15:21:17
thahomey-season-1-common;thaHomey;Common;2462;0,002;2,779;06/10/2022 15:21:17
rowjay-season-1-common;Rowjay;Common;2468;0,002;2,732;06/10/2022 15:21:17
jmks-season-1-common;JMK$;Common;2421;0,002;2,708;06/10/2022 15:21:16
benjamin-epps-season-1-common;Benjamin Epps;Common;2461;0,003;3,517;06/10/2022 15:21:15
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2471;0,006;6,683;06/10/2022 15:21:14
jmks-season-1-common;JMK$;Common;2480;0,002;2,697;06/10/2022 15:09:18
jeanjass-season-1-common;JeanJass;Common;2422;0,004;4,315;06/10/2022 15:09:16
flem-season-1-common;Flem;Common;2406;0,004;4,338;06/10/2022 15:09:16
lycos-season-1-common;Lycos;Common;2379;0,003;2,931;06/10/2022 14:24:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2381;0,005;5,276;06/10/2022 13:07:16
jeanjass-season-1-common;JeanJass;Common;2467;0,004;4,221;06/10/2022 13:07:14
benjamin-epps-season-1-common;Benjamin Epps;Common;2398;0,003;3,44;06/10/2022 13:07:14
mahdi-ba-season-1-common;Mahdi Ba;Common;2424;0,003;3,517;06/10/2022 07:52:17
rowjay-season-1-common;Rowjay;Common;2312;0,002;2,345;05/10/2022 16:26:16
mahdi-ba-season-1-common;Mahdi Ba;Common;2464;0,004;4,104;05/10/2022 14:54:14
caballero-season-1-common;Caballero;Common;2482;0,004;5,17;05/10/2022 14:54:14
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2396;0,004;5,159;05/10/2022 14:16:16
zinee-season-1-common;Zinée;Common;2421;0,003;3,037;05/10/2022 14:16:15
skuna-season-1-common;Skuna;Common;2340;0,002;2,579;05/10/2022 14:16:14
youv-dee-season-1-common;Youv Dee;Common;2422;0,003;3,517;05/10/2022 12:32:15
benjamin-epps-season-1-common;Benjamin Epps;Common;2452;0,003;2,931;05/10/2022 12:02:16
lycos-season-1-common;Lycos;Common;2481;0,002;2,345;05/10/2022 12:02:16
mahdi-ba-season-1-common;Mahdi Ba;Common;2486;0,003;3,517;05/10/2022 09:51:15
winnterzuko-season-1-common;Winnterzuko;Common;2356;0,007;7,855;05/10/2022 07:52:15
caballero-season-1-common;Caballero;Common;2349;0,004;5,17;05/10/2022 03:20:14
le-reglement-season-1-common;Le Règlement;Common;2421;0,006;6,8;05/10/2022 02:20:15
youv-dee-season-1-common;Youv Dee;Common;2488;0,002;2,697;04/10/2022 22:08:15
jeanjass-season-1-common;JeanJass;Common;2476;0,003;4,092;04/10/2022 18:12:15
le-reglement-season-1-common;Le Règlement;Common;2329;0,006;6,448;04/10/2022 17:00:15
jmks-season-1-common;JMK$;Common;2363;0,002;2,579;04/10/2022 13:39:16
di-meh-season-1-common;Di-Meh;Common;2395;0,003;3,4;04/10/2022 13:39:15
moji-x-sboy-season-1-common;Moji x Sboy;Common;2387;0,003;3,4;04/10/2022 13:39:14
winnterzuko-season-1-common;Winnterzuko;Common;2477;0,007;7,621;04/10/2022 13:11:17
deen-burbigo-season-1-common;Deen Burbigo;Common;2411;0,005;5,862;04/10/2022 13:11:15
jwles-season-1-common;Jwles;Common;2418;0,002;2,345;04/10/2022 12:03:25
thahomey-season-1-common;thaHomey;Common;2411;0,002;2,345;04/10/2022 12:03:25
benjamin-epps-season-1-common;Benjamin Epps;Common;2315;0,003;2,931;04/10/2022 11:46:16
jewel-usain-season-1-common;Jewel Usain;Common;2473;0,002;2,521;04/10/2022 11:30:14
lycos-season-1-common;Lycos;Common;2369;0,002;2,814;04/10/2022 09:11:15
spider-zed-season-1-common;Spider Zed;Common;2482;0,003;3,517;04/10/2022 09:11:14
deen-burbigo-season-1-common;Deen Burbigo;Common;2374;0,005;5,745;04/10/2022 03:03:13
jeanjass-season-1-common;JeanJass;Common;2458;0,004;4,104;04/10/2022 01:15:21
caballero-season-1-common;Caballero;Common;2439;0,005;6,331;04/10/2022 01:15:21
so-la-lune-season-1-common;So La Lune;Common;2405;0,005;5,499;04/10/2022 00:46:16
jewel-usain-season-1-common;Jewel Usain;Common;2404;0,003;2,931;04/10/2022 00:46:15
spider-zed-season-1-common;Spider Zed;Common;2447;0,003;3,517;04/10/2022 00:15:14
skuna-season-1-common;Skuna;Common;2320;0,002;2,814;03/10/2022 22:28:15
caballero-season-1-common;Caballero;Common;2445;0,005;6,214;03/10/2022 21:51:15
zinee-season-1-common;Zinée;Common;2473;0,003;3,752;03/10/2022 21:37:14
moji-x-sboy-season-1-common;Moji x Sboy;Common;2447;0,003;3,517;03/10/2022 21:16:16
di-meh-season-1-common;Di-Meh;Common;2372;0,002;2,11;03/10/2022 20:27:16
youv-dee-season-1-common;Youv Dee;Common;2362;0,002;2,814;03/10/2022 20:03:27
rowjay-season-1-common;Rowjay;Common;2470;0,003;3,388;03/10/2022 16:37:17
jwles-season-1-common;Jwles;Common;2454;0,003;2,931;03/10/2022 16:37:16
thahomey-season-1-common;thaHomey;Common;2262;0,002;2,814;03/10/2022 15:40:15
8ruki-season-1-common;8ruki;Common;2419;0,002;2,755;03/10/2022 15:40:15
lycos-season-1-common;Lycos;Common;2450;0,002;2,638;03/10/2022 14:40:16
flem-season-1-common;Flem;Common;2284;0,004;4,455;03/10/2022 14:40:14
spider-zed-season-1-common;Spider Zed;Common;2479;0,002;2,814;03/10/2022 12:05:14
so-la-lune-season-1-common;So La Lune;Common;2370;0,004;4,69;02/10/2022 21:21:16
spider-zed-season-1-common;Spider Zed;Common;2441;0,003;3,517;02/10/2022 18:19:14
thahomey-season-1-common;thaHomey;Common;2272;0,002;2,697;02/10/2022 18:19:14
le-reglement-season-1-common;Le Règlement;Common;2496;0,005;5,862;02/10/2022 17:25:16
zinee-season-1-common;Zinée;Common;2357;0,004;4,221;02/10/2022 17:25:15
8ruki-season-1-common;8ruki;Common;2440;0,002;2,661;02/10/2022 16:24:17
skuna-season-1-common;Skuna;Common;2348;0,002;2,697;02/10/2022 16:24:16
di-meh-season-1-common;Di-Meh;Common;2467;0,002;2,661;02/10/2022 16:24:15
rowjay-season-1-common;Rowjay;Common;2470;0,002;1,817;02/10/2022 13:58:15
zuukou-mayzie-season-1-common;Zuukou Mayzie;Common;2421;0,005;5,862;02/10/2022 13:03:16
jwles-season-1-common;Jwles;Common;2430;0,002;2,11;02/10/2022 13:03:15
youv-dee-season-1-common;Youv Dee;Common;2393;0,003;2,931;02/10/2022 13:03:14
